zip,county,res_ratio,bus_ratio,oth_ratio,tot_ratio
48427,26151,1.000000000,1.000000000,1.000000000,1.000000000
48430,26125,0.034314270,0.011219147,0.015625000,0.032495026
48435,26157,0.546786922,0.545454545,1.000000000,0.548279689
49093,26027,0.030571555,0.016759777,0.003154574,0.028724779
49337,26117,0.016875747,0.000000000,0.000000000,0.015937941
49348,26015,0.226777816,0.077500000,0.062992126,0.214207650
49425,26121,0.783928571,0.957446809,1.000000000,0.789867588
49449,26127,0.738856371,0.800000000,1.000000000,0.741311043
49459,26127,0.913813459,1.000000000,1.000000000,0.916091954
49659,26079,0.254442877,0.120000000,0.000000000,0.247904839
49730,26029,0.159457167,0.037037037,0.000000000,0.156198347
49733,26137,0.226008969,0.071428571,0.125000000,0.219742489
49841,26103,1.000000000,1.000000000,1.000000000,1.000000000
49849,26103,1.000000000,1.000000000,1.000000000,1.000000000
49953,26131,1.000000000,1.000000000,1.000000000,1.000000000
55150,27037,1.000000000,1.000000000,1.000000000,1.000000000
56232,27073,1.000000000,1.000000000,1.000000000,1.000000000
56253,27067,1.000000000,1.000000000,1.000000000,1.000000000
59027,30067,1.000000000,1.000000000,1.000000000,1.000000000
59645,30059,0.994301994,1.000000000,1.000000000,0.997975709
63134,29189,1.000000000,1.000000000,1.000000000,1.000000000
63348,29183,0.703007519,0.901785714,1.000000000,0.708505971
63359,29139,0.478029294,0.576923077,1.000000000,0.482670090
63533,29001,1.000000000,1.000000000,1.000000000,1.000000000
63736,29201,1.000000000,1.000000000,1.000000000,1.000000000
63822,29207,0.987311657,1.000000000,1.000000000,0.987758225
64048,29047,0.590047393,0.468750000,0.384615385,0.586266590
64054,29095,1.000000000,1.000000000,1.000000000,1.000000000
64074,29107,0.985964912,1.000000000,1.000000000,0.986159170
64443,29021,0.997840173,1.000000000,1.000000000,0.997881356
64505,29021,0.725496528,0.744107744,0.554347826,0.723944090
64624,29033,0.110967742,0.125000000,0.000000000,0.110691824
64625,29025,0.877192982,1.000000000,0.900000000,0.883468835
64739,29037,0.815195072,1.000000000,1.000000000,0.821782178
65466,29203,1.000000000,1.000000000,1.000000000,1.000000000
65644,29225,0.405682715,0.222222222,1.000000000,0.405785770
65722,29059,0.138785626,0.157894737,0.000000000,0.139056832
65723,29109,0.802283654,0.942028986,1.000000000,0.810580205
68061,31021,1.000000000,1.000000000,1.000000000,1.000000000
68065,31109,0.168656716,0.000000000,0.000000000,0.162356322
68152,31055,0.955245781,0.976744186,1.000000000,0.956717452
68327,31169,1.000000000,1.000000000,1.000000000,1.000000000
68341,31067,0.250988142,0.142857143,0.000000000,0.248062016
68352,31095,1.000000000,1.000000000,1.000000000,1.000000000
68371,31185,0.870879121,0.954545455,1.000000000,0.910112360
68876,31019,0.911342894,0.958333333,1.000000000,0.914072229
69214,31017,1.000000000,1.000000000,1.000000000,1.000000000
70041,22075,1.000000000,1.000000000,1.000000000,1.000000000
70083,22075,1.000000000,1.000000000,1.000000000,1.000000000
70361,22109,1.000000000,1.000000000,1.000000000,1.000000000
70391,22007,1.000000000,0.000000000,1.000000000,1.000000000
70775,22125,1.000000000,1.000000000,1.000000000,1.000000000
71407,22043,1.000000000,1.000000000,1.000000000,1.000000000
71469,22085,0.190179806,0.227272727,0.285714286,0.191186441
71485,22079,1.000000000,1.000000000,1.000000000,1.000000000
02833,44009,1.000000000,1.000000000,1.000000000,1.000000000
10504,36119,1.000000000,1.000000000,1.000000000,1.000000000
10604,36119,1.000000000,1.000000000,1.000000000,1.000000000
12167,36025,0.693707354,0.930769231,1.000000000,0.727212682
12167,36095,0.306292646,0.069230769,0.000000000,0.272787318
12546,36027,0.940274415,0.981818182,1.000000000,0.942440522
13132,36075,1.000000000,1.000000000,1.000000000,1.000000000
13338,36065,0.909987670,0.913043478,1.000000000,0.910179641
13477,36065,1.000000000,1.000000000,1.000000000,1.000000000
14139,36029,1.000000000,1.000000000,1.000000000,1.000000000
14141,36029,0.942437923,0.963746224,0.985507246,0.945676551
14551,36117,1.000000000,1.000000000,1.000000000,1.000000000
14569,36121,1.000000000,1.000000000,1.000000000,1.000000000
15901,42021,1.000000000,1.000000000,1.000000000,1.000000000
16041,42005,0.292882147,0.181818182,0.000000000,0.289115646
16442,42049,1.000000000,1.000000000,1.000000000,1.000000000
16512,42049,1.000000000,1.000000000,1.000000000,1.000000000
16930,42081,0.192439863,0.125000000,0.000000000,0.187908497
17068,42099,1.000000000,1.000000000,1.000000000,1.000000000
17363,42133,1.000000000,1.000000000,1.000000000,1.000000000
17772,42097,0.587025316,0.816666667,1.000000000,0.599248120
18403,42069,1.000000000,1.000000000,1.000000000,1.000000000
18830,42115,0.968481375,1.000000000,1.000000000,0.970027248
19016,42045,1.000000000,1.000000000,1.000000000,1.000000000
19125,42101,1.000000000,1.000000000,1.000000000,1.000000000
27050,37067,0.863301788,1.000000000,1.000000000,0.866186310
27306,37153,0.071921182,0.064516129,0.000000000,0.071587655
27896,37127,0.027921639,0.016320475,0.000000000,0.026353276
27950,37053,1.000000000,1.000000000,0.000000000,1.000000000
28323,37085,1.000000000,1.000000000,0.000000000,1.000000000
28436,37047,0.998971193,1.000000000,1.000000000,0.999065421
28453,37061,0.934197408,0.860465116,0.944444444,0.931279621
28529,37137,1.000000000,1.000000000,1.000000000,1.000000000
28687,37097,1.000000000,1.000000000,1.000000000,1.000000000
28909,37043,1.000000000,1.000000000,0.000000000,1.000000000
29014,45023,0.675028506,0.457142857,0.000000000,0.666666667
29080,45061,0.506229508,0.416666667,1.000000000,0.505646173
29487,45019,1.000000000,1.000000000,0.000000000,1.000000000
29596,45069,1.000000000,1.000000000,1.000000000,1.000000000
29654,45045,0.121563236,0.060200669,0.000000000,0.117052554
43022,39083,1.000000000,1.000000000,1.000000000,1.000000000
43337,39101,0.872881356,0.857142857,0.000000000,0.872576177
43464,39043,0.284900285,0.153846154,0.666666667,0.284122563
43749,39059,0.925060435,0.956521739,0.000000000,0.925632911
43942,39013,0.946558704,0.877777778,1.000000000,0.942920682
44513,39099,1.000000000,1.000000000,1.000000000,1.000000000
44818,39033,0.328141225,0.266666667,0.000000000,0.326197757
45333,39149,1.000000000,1.000000000,1.000000000,1.000000000
45343,39113,1.000000000,1.000000000,1.000000000,1.000000000
45770,39105,1.000000000,1.000000000,0.000000000,1.000000000
58068,38073,1.000000000,1.000000000,1.000000000,1.000000000
58275,38035,0.661184211,1.000000000,0.000000000,0.661341853
58327,38071,0.976331361,1.000000000,1.000000000,0.977011494
73741,40003,1.000000000,1.000000000,1.000000000,1.000000000
74035,40113,1.000000000,1.000000000,1.000000000,1.000000000
74631,40071,1.000000000,1.000000000,1.000000000,1.000000000
97022,41005,1.000000000,1.000000000,1.000000000,1.000000000
97294,41051,1.000000000,1.000000000,1.000000000,1.000000000
97388,41041,1.000000000,0.000000000,1.000000000,1.000000000
97873,41023,1.000000000,0.000000000,1.000000000,1.000000000
05053,50027,1.000000000,1.000000000,1.000000000,1.000000000
05146,50025,1.000000000,1.000000000,1.000000000,1.000000000
05340,50003,1.000000000,1.000000000,1.000000000,1.000000000
05345,50025,1.000000000,1.000000000,1.000000000,1.000000000
05845,50019,1.000000000,1.000000000,1.000000000,1.000000000
05866,50005,1.000000000,1.000000000,0.000000000,1.000000000
05873,50005,0.918367347,1.000000000,1.000000000,0.920265781
20598,51013,0.000000000,0.696335079,0.750000000,0.704035874
22301,51510,1.000000000,1.000000000,1.000000000,1.000000000
22403,51179,1.000000000,1.000000000,1.000000000,1.000000000
22551,51177,0.997105993,1.000000000,1.000000000,0.997170479
22654,51069,0.663291139,0.857142857,1.000000000,0.670731707
22969,51003,0.492711370,0.333333333,0.000000000,0.489239598
24066,51023,0.998082454,1.000000000,1.000000000,0.998148148
24221,51169,0.485042735,0.625000000,0.000000000,0.487394958
24226,51051,1.000000000,1.000000000,0.000000000,1.000000000
24347,51155,0.866879659,1.000000000,1.000000000,0.868835257
24421,51015,1.000000000,1.000000000,1.000000000,1.000000000
24562,51125,0.194756554,0.333333333,0.000000000,0.196363636
24599,51125,0.460000000,0.461538462,1.000000000,0.461538462
25003,54039,0.410795974,0.102564103,0.000000000,0.396325459
25136,54039,0.455102041,0.162962963,0.416666667,0.419574468
25555,54099,1.000000000,1.000000000,0.000000000,1.000000000
25671,54099,0.277213353,0.000000000,0.000000000,0.274820144
25865,54081,1.000000000,1.000000000,1.000000000,1.000000000
26287,54093,0.996871089,1.000000000,1.000000000,0.997179921
26541,54061,0.992476489,1.000000000,1.000000000,0.992651562
26812,54031,1.000000000,1.000000000,1.000000000,1.000000000
26833,54023,1.000000000,1.000000000,1.000000000,1.000000000
37058,47161,1.000000000,1.000000000,1.000000000,1.000000000
37087,47159,0.020598101,0.007877462,0.000855432,0.018480159
37118,47015,0.074503311,0.000000000,0.000000000,0.073770492
37175,47083,0.687344913,1.000000000,1.000000000,0.690417690
37180,47003,0.956709957,1.000000000,1.000000000,0.957356077
37373,47065,0.975088968,1.000000000,0.833333333,0.975350140
37938,47093,0.997436755,1.000000000,1.000000000,0.997570765
38080,47045,0.113178295,0.038461538,0.000000000,0.107814761
53036,55055,0.842220599,0.949367089,0.953488372,0.851106640
53726,55025,1.000000000,1.000000000,1.000000000,1.000000000
53803,55065,1.000000000,1.000000000,1.000000000,1.000000000
57077,46083,1.000000000,1.000000000,1.000000000,1.000000000
57359,46111,0.748299320,0.428571429,1.000000000,0.744262295
57380,46023,1.000000000,1.000000000,1.000000000,1.000000000
75026,48085,1.000000000,1.000000000,1.000000000,1.000000000
75160,48231,0.057051736,0.004081633,0.021352313,0.050310607
75207,48113,1.000000000,1.000000000,1.000000000,1.000000000
75248,48085,0.005993792,0.000719424,0.000000000,0.005377367
75667,48401,1.000000000,1.000000000,1.000000000,1.000000000
75930,48403,0.543195266,0.586206897,0.861538462,0.555493274
75931,48403,0.080379431,0.157303371,0.057142857,0.083215797
76126,48367,0.038934250,0.037037037,0.002242152,0.037544512
76228,48337,0.176470588,0.000000000,0.000000000,0.173076923
76245,48181,1.000000000,1.000000000,1.000000000,1.000000000
76577,48491,0.034555712,0.047619048,0.000000000,0.034506089
76651,48139,1.000000000,1.000000000,1.000000000,1.000000000
76652,48035,1.000000000,1.000000000,1.000000000,1.000000000
76872,48411,0.229729730,0.000000000,0.000000000,0.226666667
77228,48201,1.000000000,1.000000000,1.000000000,1.000000000
77385,48339,1.000000000,1.000000000,1.000000000,1.000000000
78055,48019,0.993442623,0.967741935,1.000000000,0.992366412
78243,48029,0.000000000,1.000000000,1.000000000,1.000000000
78666,48187,0.055415912,0.018274854,0.025139665,0.051638789
79068,48065,0.957219251,1.000000000,0.888888889,0.957605985
79121,48381,0.964224286,0.378472222,0.844155844,0.909841076
84112,49035,1.000000000,1.000000000,1.000000000,1.000000000
98408,53053,1.000000000,1.000000000,1.000000000,1.000000000
98848,53025,0.992662676,1.000000000,1.000000000,0.993258826
99185,53043,1.000000000,1.000000000,1.000000000,1.000000000
04110,23005,1.000000000,1.000000000,1.000000000,1.000000000
23321,51800,0.009955603,0.000000000,0.000000000,0.009010654
28787,37115,0.020552677,0.005970149,0.000000000,0.019743337
29051,45085,0.570694087,0.526315789,0.000000000,0.568627451
29372,45021,0.155308299,0.083333333,0.000000000,0.152329749
53021,55131,0.114285714,0.000000000,0.000000000,0.108162243
53040,55131,0.907565337,0.922480620,0.985714286,0.910860656
53910,55001,1.000000000,1.000000000,1.000000000,1.000000000
53924,55103,0.969924812,0.882352941,1.000000000,0.968253968
53956,55027,0.656558998,0.738461538,0.666666667,0.663076002
54466,55141,0.862788963,0.906250000,1.000000000,0.864884393
54568,55085,0.518413598,0.691275168,0.312500000,0.527546249
54723,55093,1.000000000,1.000000000,1.000000000,1.000000000
56114,27101,1.000000000,1.000000000,0.000000000,1.000000000
57216,46051,0.656514382,1.000000000,1.000000000,0.695195195
62624,17169,1.000000000,1.000000000,0.000000000,1.000000000
63386,29183,1.000000000,1.000000000,1.000000000,1.000000000
67346,20049,0.801801802,1.000000000,0.666666667,0.803493450
70420,22103,1.000000000,1.000000000,1.000000000,1.000000000
74640,40047,0.897260274,1.000000000,1.000000000,0.901315789
75604,48459,0.008358997,0.000000000,0.000000000,0.007239014
76389,48009,0.677631579,0.315789474,0.500000000,0.661795407
78013,48265,0.297943568,0.036585366,0.121212121,0.283162126
79356,48169,0.977944420,0.984126984,1.000000000,0.979214781
79749,48317,1.000000000,1.000000000,1.000000000,1.000000000
79752,48461,1.000000000,1.000000000,0.000000000,1.000000000
83212,16077,1.000000000,1.000000000,1.000000000,1.000000000
83553,16035,1.000000000,1.000000000,1.000000000,1.000000000
84336,49003,1.000000000,1.000000000,1.000000000,1.000000000
95595,06105,1.000000000,1.000000000,1.000000000,1.000000000
98314,53035,0.000000000,0.000000000,1.000000000,1.000000000
19732,10003,1.000000000,1.000000000,1.000000000,1.000000000
32508,12033,1.000000000,1.000000000,1.000000000,1.000000000
33345,12011,1.000000000,1.000000000,1.000000000,1.000000000
35988,01049,1.000000000,1.000000000,1.000000000,1.000000000
36321,01069,1.000000000,1.000000000,1.000000000,1.000000000
36524,01025,1.000000000,1.000000000,1.000000000,1.000000000
36919,01023,1.000000000,1.000000000,0.000000000,1.000000000
36921,01023,1.000000000,1.000000000,0.000000000,1.000000000
71647,05011,1.000000000,1.000000000,1.000000000,1.000000000
71921,05109,0.282417582,0.200000000,0.125000000,0.280193237
72479,05111,0.991440799,0.988372093,0.000000000,0.991105464
72648,05101,1.000000000,1.000000000,1.000000000,1.000000000
80031,08059,0.053030807,0.306701031,0.045078197,0.064172389
80118,08035,1.000000000,1.000000000,1.000000000,1.000000000
80477,08107,1.000000000,1.000000000,1.000000000,1.000000000
80743,08121,1.000000000,1.000000000,1.000000000,1.000000000
86547,04001,1.000000000,0.000000000,1.000000000,1.000000000
90074,06037,0.000000000,0.000000000,1.000000000,1.000000000
90608,06037,1.000000000,1.000000000,1.000000000,1.000000000
92812,06059,1.000000000,1.000000000,1.000000000,1.000000000
93066,06111,1.000000000,1.000000000,1.000000000,1.000000000
93302,06029,1.000000000,1.000000000,1.000000000,1.000000000
93387,06029,1.000000000,1.000000000,1.000000000,1.000000000
93609,06019,1.000000000,1.000000000,1.000000000,1.000000000
94011,06081,1.000000000,1.000000000,1.000000000,1.000000000
95158,06085,1.000000000,1.000000000,1.000000000,1.000000000
95417,06045,1.000000000,0.000000000,1.000000000,1.000000000
30237,13063,1.000000000,1.000000000,1.000000000,1.000000000
30511,13137,0.278516445,0.628099174,0.783783784,0.327586207
30554,13011,0.281599553,0.106666667,0.250000000,0.277944794
30565,13157,0.900502513,0.925000000,1.000000000,0.901325479
30582,13281,0.829115248,0.987551867,1.000000000,0.838264300
30820,13301,0.175149701,0.125000000,0.000000000,0.172857143
31642,13069,0.006595637,0.000000000,0.000000000,0.006304559
31749,13019,0.880970432,0.833333333,1.000000000,0.881744272
31765,13205,0.370506912,0.560975610,0.307692308,0.376646181
40013,21179,0.864667154,0.861111111,0.454545455,0.861389685
40468,21021,0.930155211,0.965517241,1.000000000,0.932346723
41105,21019,1.000000000,1.000000000,1.000000000,1.000000000
42408,21033,0.140382862,0.020000000,0.195121951,0.135841470
42411,21033,0.811180124,0.966666667,0.833333333,0.816884661
42436,21107,1.000000000,1.000000000,1.000000000,1.000000000
42753,21001,1.000000000,1.000000000,1.000000000,1.000000000
46110,18145,0.995024876,1.000000000,1.000000000,0.995238095
46360,18127,0.036238368,0.037252056,0.024202420,0.035889135
46765,18003,1.000000000,1.000000000,1.000000000,1.000000000
47140,18025,0.811279826,0.969696970,0.859375000,0.816891892
47280,18005,1.000000000,0.000000000,1.000000000,1.000000000
47449,18055,0.995098039,1.000000000,1.000000000,0.995327103
47564,18125,0.895316804,0.812500000,1.000000000,0.895086321
50058,19027,0.809474768,0.953271028,1.000000000,0.829596413
50226,19153,1.000000000,1.000000000,1.000000000,1.000000000
50469,19033,1.000000000,1.000000000,1.000000000,1.000000000
50633,19069,1.000000000,1.000000000,1.000000000,1.000000000
50635,19171,0.984496124,1.000000000,1.000000000,0.984713376
52053,19061,0.846570397,0.956521739,1.000000000,0.852233677
52253,19113,0.745192308,0.951612903,1.000000000,0.763796909
52325,19095,0.952112676,1.000000000,1.000000000,0.952908587
52574,19007,1.000000000,1.000000000,1.000000000,1.000000000
52756,19163,0.991218441,1.000000000,1.000000000,0.991407089
52778,19139,0.884962135,0.982558140,1.000000000,0.892271663
60928,17075,1.000000000,1.000000000,1.000000000,1.000000000
61448,17095,1.000000000,1.000000000,1.000000000,1.000000000
61474,17095,0.857142857,0.714285714,0.000000000,0.849624060
61833,17183,1.000000000,1.000000000,1.000000000,1.000000000
62032,17135,1.000000000,1.000000000,1.000000000,1.000000000
62248,17133,1.000000000,0.000000000,1.000000000,1.000000000
62285,17163,1.000000000,1.000000000,1.000000000,1.000000000
62460,17101,0.991652755,1.000000000,1.000000000,0.991909385
62543,17107,0.847560976,1.000000000,1.000000000,0.855491329
62810,17081,0.952475248,1.000000000,1.000000000,0.953846154
67123,20015,1.000000000,1.000000000,1.000000000,1.000000000
67436,20143,0.963788301,1.000000000,1.000000000,0.964959569
01452,25027,1.000000000,1.000000000,1.000000000,1.000000000
02071,25021,1.000000000,1.000000000,1.000000000,1.000000000
02650,25001,1.000000000,1.000000000,1.000000000,1.000000000
03885,33015,1.000000000,1.000000000,1.000000000,1.000000000
04541,23015,1.000000000,0.000000000,1.000000000,1.000000000
04750,23003,1.000000000,1.000000000,1.000000000,1.000000000
07034,34027,1.000000000,1.000000000,1.000000000,1.000000000
07311,34017,1.000000000,1.000000000,1.000000000,1.000000000
07418,34037,1.000000000,1.000000000,1.000000000,1.000000000
07428,34037,1.000000000,1.000000000,1.000000000,1.000000000
07451,34003,1.000000000,1.000000000,1.000000000,1.000000000
08311,34011,1.000000000,1.000000000,1.000000000,1.000000000
08515,34005,1.000000000,1.000000000,1.000000000,1.000000000
08559,34019,1.000000000,1.000000000,1.000000000,1.000000000
20778,24003,1.000000000,1.000000000,1.000000000,1.000000000
20787,24033,1.000000000,1.000000000,1.000000000,1.000000000
20911,24031,1.000000000,1.000000000,1.000000000,1.000000000
21087,24005,0.865651590,0.973684211,1.000000000,0.869602763
21765,24027,1.000000000,1.000000000,1.000000000,1.000000000
38951,28013,1.000000000,1.000000000,0.000000000,1.000000000
39092,28123,0.809252669,0.973684211,1.000000000,0.813840830
39652,28005,0.119321887,0.008163265,0.000000000,0.113327849
39663,28077,0.945688423,1.000000000,0.000000000,0.946378175
42456,21233,0.630522088,0.454545455,1.000000000,0.628947368
48140,26115,1.000000000,1.000000000,1.000000000,1.000000000
48873,26037,0.198275862,0.022727273,0.166666667,0.187500000
49620,26165,0.636439966,0.939393939,1.000000000,0.650040225
49636,26089,1.000000000,1.000000000,1.000000000,1.000000000
49958,26013,0.415827338,0.500000000,1.000000000,0.418539326
55018,27131,0.104651163,0.347826087,0.444444444,0.123376623
55079,27025,0.522872340,0.883333333,0.925925926,0.531323109
55373,27053,0.283483014,0.298913043,0.275000000,0.284247788
55708,27137,1.000000000,1.000000000,1.000000000,1.000000000
55718,27017,1.000000000,1.000000000,1.000000000,1.000000000
55723,27137,0.919648886,0.925000000,0.772727273,0.917877448
55932,27157,0.794902913,1.000000000,0.758620690,0.803790412
56011,27143,0.058059385,0.000000000,0.000000000,0.053663318
56023,27043,1.000000000,1.000000000,1.000000000,1.000000000
56252,27151,0.790884718,1.000000000,1.000000000,0.804511278
56343,27121,0.155940594,0.000000000,0.000000000,0.151807229
56373,27097,0.899133176,0.800000000,1.000000000,0.898715042
56377,27009,0.119272473,0.053078556,0.104602510,0.115537849
63080,29221,0.094416704,0.019264448,0.000000000,0.087033991
63436,29173,1.000000000,1.000000000,1.000000000,1.000000000
63549,29001,0.100294985,0.037878788,0.000000000,0.093501326
63848,29143,1.000000000,1.000000000,1.000000000,1.000000000
64071,29107,0.997159091,1.000000000,1.000000000,0.997289973
64458,29081,1.000000000,1.000000000,1.000000000,1.000000000
65011,29135,0.041329011,0.000000000,0.000000000,0.040189125
65335,29015,0.626582278,1.000000000,1.000000000,0.638036810
65401,29065,0.019135684,0.005392912,0.007518797,0.017526121
65790,29091,0.989979960,1.000000000,1.000000000,0.990328820
68064,31155,0.041648206,0.036585366,0.085106383,0.042330260
68864,31121,0.777083333,0.903225806,1.000000000,0.785575049
69032,31085,1.000000000,1.000000000,1.000000000,1.000000000
69120,31111,0.063432836,0.000000000,0.000000000,0.056856187
69155,31101,0.948275862,1.000000000,1.000000000,0.949895616
70543,22001,1.000000000,1.000000000,1.000000000,1.000000000
71002,22069,1.000000000,0.000000000,1.000000000,1.000000000
71067,22015,0.992215145,1.000000000,1.000000000,0.992403315
87052,35043,1.000000000,1.000000000,1.000000000,1.000000000
87322,35031,0.000000000,0.000000000,1.000000000,1.000000000
87552,35047,0.998753117,1.000000000,1.000000000,0.998771499
88416,35047,0.000000000,0.000000000,1.000000000,1.000000000
89132,32003,1.000000000,1.000000000,1.000000000,1.000000000
89444,32019,0.381663113,0.392857143,0.222222222,0.380886427
11749,36103,1.000000000,1.000000000,1.000000000,1.000000000
12023,36095,0.170370370,0.050000000,0.000000000,0.167355372
12028,36083,0.579150579,0.750000000,0.333333333,0.580340265
12409,36111,1.000000000,1.000000000,1.000000000,1.000000000
12472,36111,1.000000000,1.000000000,1.000000000,1.000000000
12491,36111,1.000000000,1.000000000,1.000000000,1.000000000
12515,36111,1.000000000,1.000000000,1.000000000,1.000000000
12740,36111,0.230590962,0.300000000,0.000000000,0.229806598
12967,36089,0.952380952,1.000000000,1.000000000,0.953642384
13054,36065,1.000000000,1.000000000,1.000000000,1.000000000
13120,36067,1.000000000,1.000000000,1.000000000,1.000000000
13452,36057,0.561688312,0.790476190,0.948717949,0.578695652
13731,36025,1.000000000,1.000000000,1.000000000,1.000000000
14560,36051,0.500463392,0.600000000,0.777777778,0.504512635
14561,36069,0.982109228,1.000000000,1.000000000,0.982774252
15955,42021,1.000000000,1.000000000,1.000000000,1.000000000
16157,42073,0.815191856,0.903846154,1.000000000,0.820149254
16314,42039,0.857668712,0.981132075,1.000000000,0.863120845
16625,42013,0.791554960,0.957746479,1.000000000,0.804847732
16685,42061,1.000000000,1.000000000,1.000000000,1.000000000
16828,42027,1.000000000,1.000000000,1.000000000,1.000000000
17923,42107,1.000000000,1.000000000,0.000000000,1.000000000
18421,42069,0.193602694,0.252252252,0.212765957,0.196822937
18444,42127,0.125813078,0.032000000,0.078431373,0.121246367
18915,42091,1.000000000,1.000000000,1.000000000,1.000000000
19096,42045,0.037688442,0.003722084,0.000000000,0.033429633
19525,42091,0.997886580,0.973094170,1.000000000,0.996977837
19565,42011,1.000000000,1.000000000,1.000000000,1.000000000
27120,37067,1.000000000,1.000000000,1.000000000,1.000000000
27537,37069,0.044747785,0.031791908,0.000000000,0.043752702
28220,37119,1.000000000,1.000000000,1.000000000,1.000000000
28524,37031,1.000000000,1.000000000,0.000000000,1.000000000
28760,37089,1.000000000,1.000000000,1.000000000,1.000000000
28778,37021,1.000000000,1.000000000,1.000000000,1.000000000
28902,37039,0.245614035,0.178571429,0.000000000,0.242227979
29689,45007,0.895331875,0.890625000,0.800000000,0.895055141
43524,39069,1.000000000,1.000000000,0.000000000,1.000000000
43570,39171,0.977240398,0.986842105,1.000000000,0.978805395
44076,39007,0.876930742,1.000000000,0.909090909,0.881541389
44638,39075,0.789029536,0.588235294,1.000000000,0.785811733
44822,39139,0.743531202,0.842105263,1.000000000,0.747608536
44841,39147,0.735042735,0.636363636,0.000000000,0.732044199
44903,39117,0.016925010,0.004975124,0.005102041,0.016177163
45012,39017,1.000000000,1.000000000,1.000000000,1.000000000
45207,39061,1.000000000,1.000000000,1.000000000,1.000000000
45312,39109,0.964912281,1.000000000,0.000000000,0.965217391
45661,39131,0.996702638,1.000000000,1.000000000,0.996897038
58079,38017,1.000000000,1.000000000,1.000000000,1.000000000
58235,38035,1.000000000,1.000000000,1.000000000,1.000000000
58563,38065,0.150776053,0.062500000,0.000000000,0.146995708
58768,38049,0.580645161,0.750000000,1.000000000,0.589147287
73063,40083,0.836683417,0.500000000,0.000000000,0.832917706
73659,40043,1.000000000,1.000000000,1.000000000,1.000000000
74070,40147,0.042643649,0.004716981,0.000000000,0.039484573
74081,40117,0.897876643,0.928571429,1.000000000,0.898406375
74108,40143,0.797707350,0.772727273,0.937500000,0.799493991
74423,40101,1.000000000,1.000000000,1.000000000,1.000000000
74452,40021,0.861751152,1.000000000,1.000000000,0.863636364
74880,40107,0.902227723,0.925925926,1.000000000,0.906032483
97040,41065,1.000000000,1.000000000,1.000000000,1.000000000
97458,41011,1.000000000,1.000000000,1.000000000,1.000000000
97711,41031,1.000000000,1.000000000,1.000000000,1.000000000
05150,50027,1.000000000,1.000000000,1.000000000,1.000000000
05867,50005,1.000000000,1.000000000,0.000000000,1.000000000
22657,51171,0.916682591,0.971631206,0.989417989,0.921809257
22733,51047,0.570159858,0.521739130,1.000000000,0.569727891
23180,51119,1.000000000,1.000000000,0.000000000,1.000000000
24165,51141,0.379310345,0.500000000,0.000000000,0.380846325
24440,51015,1.000000000,1.000000000,1.000000000,1.000000000
25529,54005,1.000000000,1.000000000,1.000000000,1.000000000
25976,54089,0.499017682,0.575757576,0.000000000,0.500320307
26169,54107,1.000000000,1.000000000,1.000000000,1.000000000
26623,54007,1.000000000,1.000000000,1.000000000,1.000000000
29129,45081,0.325017819,0.700000000,0.500000000,0.340122200
37224,47037,1.000000000,1.000000000,1.000000000,1.000000000
37414,47065,1.000000000,1.000000000,1.000000000,1.000000000
37691,47091,1.000000000,1.000000000,1.000000000,1.000000000
38039,47069,0.850678733,0.901408451,0.000000000,0.852664577
38063,47075,0.022230839,0.010447761,0.000000000,0.020511058
38347,47023,1.000000000,1.000000000,0.000000000,1.000000000
53128,55059,0.160633484,0.010000000,0.000000000,0.150768415
53523,55025,0.477905074,0.776000000,0.567567568,0.494513810
53560,55025,0.972098922,1.000000000,1.000000000,0.973825104
53574,55045,0.987936508,0.969696970,1.000000000,0.987492555
54462,55067,1.000000000,1.000000000,1.000000000,1.000000000
54741,55053,0.321864595,0.125000000,0.071428571,0.314715360
57226,46039,0.987012987,1.000000000,1.000000000,0.987893462
57375,46003,0.990783410,1.000000000,1.000000000,0.991111111
57437,46089,0.827956989,1.000000000,1.000000000,0.835897436
75014,48113,1.000000000,1.000000000,1.000000000,1.000000000
75187,48113,1.000000000,1.000000000,1.000000000,1.000000000
75929,48405,1.000000000,1.000000000,1.000000000,1.000000000
76071,48497,0.923593619,1.000000000,1.000000000,0.928961749
76130,48439,0.000000000,1.000000000,1.000000000,1.000000000
76882,48399,0.388157895,0.384615385,0.944444444,0.525114155
77050,48201,1.000000000,1.000000000,1.000000000,1.000000000
77227,48201,1.000000000,1.000000000,1.000000000,1.000000000
77274,48201,1.000000000,1.000000000,1.000000000,1.000000000
77399,48373,1.000000000,1.000000000,0.000000000,1.000000000
77423,48157,0.022263766,0.012345679,0.000000000,0.021342888
77983,48057,1.000000000,1.000000000,1.000000000,1.000000000
78057,48163,0.853146853,1.000000000,0.947368421,0.865263158
78540,48215,1.000000000,1.000000000,1.000000000,1.000000000
78631,48267,0.003415884,0.000000000,0.000000000,0.003361345
78667,48209,1.000000000,1.000000000,1.000000000,1.000000000
78853,48323,1.000000000,1.000000000,1.000000000,1.000000000
79001,48359,1.000000000,0.000000000,1.000000000,1.000000000
79371,48017,0.374819103,0.416666667,0.885714286,0.460260973
79913,48141,1.000000000,1.000000000,1.000000000,1.000000000
79914,48141,1.000000000,1.000000000,1.000000000,1.000000000
10271,36061,0.000000000,1.000000000,1.000000000,1.000000000
14709,36003,1.000000000,1.000000000,1.000000000,1.000000000
